Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-11-13 11:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-11-20 06:00:00,170.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-26 14:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-26 15:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-26 16:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-26 17:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-26 18:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-26 19:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-26 21:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-28 10:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-28 13:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-28 15:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-28 18:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-12-28 22:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-10 08:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-10 10:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-10 12:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-10 14:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-10 17:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-10 20:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-11 10:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-11 15:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-11 19:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-12 01:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-12 06:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-12 10:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-12 15:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-13 06:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-14 11:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-15 00:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-15 23:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-16 09:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-18 03:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-18 14:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-18 18:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-19 01:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-19 04:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-19 09:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-19 10:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-21 08:00:00,1.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-21 21:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-22 00:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-22 01:00:00,4.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-22 02:00:00,4.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-01-22 03:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-03-08 18:00:00,128.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-10 09:00:00,3.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-11 08:00:00,192.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-14 09:00:00,1.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-29 09:00:00,176.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-30 02:00:00,23.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-30 15:00:00,64.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-31 05:00:00,39.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-07-31 12:00:00,2.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2022-08-07 06:00:00,3.0
