id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
574,574,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.346687729313418,,31.3313696022,76.4961681488,Himachal Pradesh,225.7525217012907,3466.8772931341787,Hydrological Layer,SAC N
575,575,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.105746121087873,,31.3126063102,76.4893291398,Himachal Pradesh,117.14748733177534,1057.461210878726,Hydrological Layer,SAC N
576,576,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.193375890506456,,31.3079837718,76.5087197216,Himachal Pradesh,208.7715563858713,1933.7589050645581,Hydrological Layer,SAC N
668,668,9999,,NA,NA,NA,NA,NA,,3.120519920284729,,31.6315050587,76.102990549,Himachal Pradesh,759.0357389707415,31205.199202847292,Hydrological Layer,SAC N
577,577,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.301816149394213,,31.3059000467,76.4897964342,Himachal Pradesh,223.2089983134664,3018.1614939421274,Hydrological Layer,SAC N
578,578,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.170158118218574,,31.2998439864,76.4967617053,Himachal Pradesh,168.33855277674786,1701.5811821857408,Hydrological Layer,SAC N
579,579,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.128269647648448,,31.2999106366,76.5026325246,Himachal Pradesh,129.5736157496681,1282.6964764844777,Hydrological Layer,SAC N
580,580,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.489018795919557,,31.2945440331,76.5004425915,Himachal Pradesh,355.78147836978815,4890.18795919557,Hydrological Layer,SAC N
581,581,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.448157950638707,,31.2926669647,76.4996281575,Himachal Pradesh,300.5078318830085,4481.579506387072,Hydrological Layer,SAC N
671,671,9999,,NA,NA,NA,NA,NA,,1.309314739971366,,31.6175963701,76.0735891365,Himachal Pradesh,551.2542320206285,13093.147399713662,Hydrological Layer,SAC N
582,582,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.108863125156726,,31.2974684672,76.5028063226,Himachal Pradesh,125.10139915742872,1088.6312515672619,Hydrological Layer,SAC N
583,583,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.174389985402784,,31.2985150247,76.5059543745,Himachal Pradesh,196.25798626752572,1743.8998540278387,Hydrological Layer,SAC N
589,589,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.27816572942858,,31.2633706071,76.5346718106,Himachal Pradesh,211.13921085624415,2781.657294285804,Hydrological Layer,SAC N
646,646,9999,,NA,NA,NA,NA,NA,,0.298037631901002,,31.7794935085,76.1574763448,Himachal Pradesh,293.16108710217156,2980.376319010019,Hydrological Layer,SAC N
584,584,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.802217411507749,,31.2796781002,76.5083096526,Himachal Pradesh,473.23763486010967,8022.174115077492,Hydrological Layer,SAC N
585,585,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.130232248545486,,31.2759702069,76.514924063,Himachal Pradesh,146.02739328728998,1302.3224854548594,Hydrological Layer,SAC N
1987,1987,1202,,NA,NA,Inland,Man-made,Tank/Pond,Industrial,1.270427674595482,,31.3711339285,76.3300139952,Himachal Pradesh,502.7855111145051,12704.276745954818,Hydrological Layer,SAC N
586,586,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.217148971066888,,31.2730808235,76.5372534125,Himachal Pradesh,190.93321898464262,2171.4897106688763,Hydrological Layer,SAC N
587,587,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,1.193437340214283,,31.2711485562,76.5359689217,Himachal Pradesh,542.7496746428423,11934.373402142834,Hydrological Layer,SAC N
590,590,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.128130798139489,,31.2649240517,76.5331454105,Himachal Pradesh,174.93960460707797,1281.3079813948912,Hydrological Layer,SAC N
591,591,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.089986834214009,,31.2542943033,76.5517002401,Himachal Pradesh,145.2769300660758,899.8683421400887,Hydrological Layer,SAC N
596,596,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.312465010349423,,31.2692593882,76.560702372,Himachal Pradesh,260.74238052921726,3124.65010349423,Hydrological Layer,SAC N
