id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
426,426,1103,,No,Low,Inland,Natural,High altitude lake,Glacial Lake,0.982146334295941,,34.3327556143,75.1582067458,Jammu & Kashmir,446.5170024394758,9821.463342959412,Hydrological Layer,SAC N
427,427,9999,,NA,NA,NA,NA,NA,,31.520727027833175,,34.2629959691,75.1369157192,Jammu & Kashmir,4621.123250263219,315207.27027833177,Hydrological Layer,SAC N
428,428,1103,,No,Low,Inland,Natural,High altitude lake,,1.78903678005832,,34.3340462142,75.0499816265,Jammu & Kashmir,529.4705977192299,17890.367800583204,Hydrological Layer,SAC N
429,429,1103,,No,Low,Inland,Natural,High altitude lake,,0.580070428462786,,34.3675543531,75.1800232529,Jammu & Kashmir,281.37049300336423,5800.704284627862,Hydrological Layer,SAC N
430,430,1103,,No,Low,Inland,Natural,High altitude lake,,1.755932238216657,,34.3863003939,75.0640097573,Jammu & Kashmir,519.9373765591664,17559.322382166567,Hydrological Layer,SAC N
431,431,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,2.406893084861298,,33.0608614138,73.8569650108,Jammu & Kashmir,845.4878569413688,24068.93084861298,Hydrological Layer,SAC N
432,432,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,2.886638601967725,,33.0641190918,73.8557866962,Jammu & Kashmir,713.0126005122212,28866.386019677244,Hydrological Layer,SAC N
433,433,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.30986317777214,,33.0576330428,73.866719733,Jammu & Kashmir,210.39022439946706,3098.631777721403,Hydrological Layer,SAC N
528,528,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.237150852366248,,33.2269469289,73.8506959904,Jammu & Kashmir,181.37203766673903,2371.508523662481,Hydrological Layer,SAC N
434,434,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,1.431100420057067,,33.059709581,73.7619554383,Jammu & Kashmir,674.1887600485305,14311.004200570675,Hydrological Layer,SAC N
435,435,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.564750840863005,,33.1077317305,73.6582254,Jammu & Kashmir,300.6262933270575,5647.5084086300485,Hydrological Layer,SAC N
436,436,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.310413323548303,,33.1067067664,73.6574893543,Jammu & Kashmir,216.60703575974367,3104.133235483027,Hydrological Layer,SAC N
437,437,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.234083380449038,,33.1269440578,73.6695042578,Jammu & Kashmir,185.72228913509454,2340.8338044903794,Hydrological Layer,SAC N
438,438,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.167686036968699,,33.1260034678,73.6706245504,Jammu & Kashmir,150.67874601781043,1676.8603696869873,Hydrological Layer,SAC N
439,439,1105,,No,Moderate,Inland,Natural,Waterlogged,,8.126945017160187,,33.1562741246,73.7121585836,Jammu & Kashmir,1530.0653276105033,81269.45017160187,Hydrological Layer,SAC N
456,456,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.254489897924532,,33.0944198797,73.8238435506,Jammu & Kashmir,184.86444450234745,2544.898979245319,Hydrological Layer,SAC N
457,457,1105,,Yes,High,Inland,Natural,Waterlogged,,0.489115546330001,,33.0732108829,73.8470517569,Jammu & Kashmir,349.64906349187845,4891.155463300011,Hydrological Layer,SAC N
458,458,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.134473954441787,,33.0719184756,73.8495026614,Jammu & Kashmir,139.05471991434416,1344.7395444178746,Hydrological Layer,SAC N
459,459,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.333078676366156,,33.0616980015,73.8567448471,Jammu & Kashmir,227.99574640472363,3330.7867636615615,Hydrological Layer,SAC N
460,460,1202,,Yes,High,Inland,Man-made,Tank/Pond,,1.73099838170153,,33.0665012902,73.8532091168,Jammu & Kashmir,585.9146026962734,17309.983817015305,Hydrological Layer,SAC N
461,461,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.161502697831469,,33.0671858806,73.8476883211,Jammu & Kashmir,179.61993002164124,1615.0269783146857,Hydrological Layer,SAC N
462,462,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.307556781851537,,33.0820182179,73.8834098951,Jammu & Kashmir,205.63403584918052,3075.5678185153674,Hydrological Layer,SAC N
529,529,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.203327420739782,,33.2224723439,73.8443937141,Jammu & Kashmir,168.14951523535345,2033.2742073978163,Hydrological Layer,SAC N
440,440,1105,,No,Low,Inland,Natural,Waterlogged,,42.55104653234988,,33.1718370441,73.7119942745,Jammu & Kashmir,4188.3150381598825,425510.46532349876,Hydrological Layer,SAC N
441,441,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.399538655253304,,33.1624630132,73.753254182,Jammu & Kashmir,241.15585571664684,3995.3865525330352,Hydrological Layer,SAC N
442,442,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.383615466295682,,33.1569776687,73.7635324676,Jammu & Kashmir,229.0158329361052,3836.1546629568206,Hydrological Layer,SAC N
443,443,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.450585531618099,,33.1568693519,73.7718843512,Jammu & Kashmir,248.20990124428894,4505.855316180988,Hydrological Layer,SAC N
444,444,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.961719193235104,,33.1296674177,73.7748412592,Jammu & Kashmir,514.0477442568586,9617.191932351037,Hydrological Layer,SAC N
445,445,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.467477166968873,,33.1248283533,73.7759308922,Jammu & Kashmir,323.35684931816337,4674.771669688733,Hydrological Layer,SAC N
446,446,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.806005456486206,,33.1187254998,73.7751809337,Jammu & Kashmir,353.04667052620533,8060.054564862063,Hydrological Layer,SAC N
447,447,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.227274162630021,,33.1177094333,73.7784475102,Jammu & Kashmir,179.35860646733045,2272.741626300207,Hydrological Layer,SAC N
448,448,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.192616667409416,,33.1347709343,73.7725054444,Jammu & Kashmir,163.60053463394513,1926.166674094157,Hydrological Layer,SAC N
449,449,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.26884801948897,,33.1337617752,73.7800609472,Jammu & Kashmir,219.40634769719074,2688.4801948896966,Hydrological Layer,SAC N
450,450,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.399885993165674,,33.1336267961,73.7974903362,Jammu & Kashmir,293.71213548086075,3998.8599316567356,Hydrological Layer,SAC N
463,463,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,2.780102226235246,,33.1014545404,73.8444459462,Jammu & Kashmir,1239.4304253814323,27801.022262352464,Hydrological Layer,SAC N
464,464,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,0.618566335060251,,33.097777488,73.850170855,Jammu & Kashmir,369.29336340339995,6185.663350602508,Hydrological Layer,SAC N
465,465,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.287881367312417,,33.1057888202,73.879014102,Jammu & Kashmir,208.2207615684565,2878.8136731241702,Hydrological Layer,SAC N
466,466,1104,,No,Low,Inland,Natural,Riverine Wetlands,,0.60901127481417,,33.1061249254,73.9245993681,Jammu & Kashmir,342.534870637283,6090.112748141703,Hydrological Layer,SAC N
467,467,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.875603389872524,,33.0942898149,73.9105272258,Jammu & Kashmir,372.2025910521306,8756.033898725238,Hydrological Layer,SAC N
468,468,1104,,Yes,High,Inland,Natural,Riverine Wetlands,,0.570205564111888,,33.0800072927,73.9419099497,Jammu & Kashmir,354.39113291377276,5702.055641118883,Hydrological Layer,SAC N
469,469,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.160435854621865,,33.0973610835,73.9342644403,Jammu & Kashmir,148.56064369960401,1604.3585462186463,Hydrological Layer,SAC N
470,470,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,0.480431829537519,,33.135053027,73.8959905093,Jammu & Kashmir,270.04137257269684,4804.31829537519,Hydrological Layer,SAC N
471,471,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.964243414348474,,33.1367983163,73.8956522044,Jammu & Kashmir,520.8940686553566,9642.434143484736,Hydrological Layer,SAC N
472,472,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.824174363326895,,33.1387918121,73.8961889414,Jammu & Kashmir,400.58506519043465,8241.743633268945,Hydrological Layer,SAC N
473,473,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,0.265609647898767,,33.1440325913,73.8936321032,Jammu & Kashmir,196.2374841576878,2656.0964789876743,Hydrological Layer,SAC N
474,474,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.260469245632967,,33.144959251,73.8857516794,Jammu & Kashmir,199.16159378969255,2604.692456329665,Hydrological Layer,SAC N
491,491,1101,,No,Low,Inland,Natural,Lake/Pond,,0.549696089764709,,33.212347667,73.9083143585,Jammu & Kashmir,340.5262041755066,5496.960897647087,Hydrological Layer,SAC N
496,496,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.574007775070994,,33.1959759264,73.8637303402,Jammu & Kashmir,374.3449171263452,5740.077750709939,Hydrological Layer,SAC N
497,497,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.220735938174484,,33.2013032356,73.8610575595,Jammu & Kashmir,182.9671992701106,2207.3593817448445,Hydrological Layer,SAC N
498,498,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.500062497055229,,33.2608769569,73.7865118498,Jammu & Kashmir,272.6332071619056,5000.624970552285,Hydrological Layer,SAC N
499,499,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.868250149186863,,33.2642070037,73.7936361556,Jammu & Kashmir,344.08434506414443,8682.50149186863,Hydrological Layer,SAC N
500,500,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.264549797397489,,33.287385654,73.8090500552,Jammu & Kashmir,202.55674670225505,2645.497973974889,Hydrological Layer,SAC N
501,501,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.651266677113584,,33.2905523095,73.8050476502,Jammu & Kashmir,367.8325919952857,6512.666771135842,Hydrological Layer,SAC N
502,502,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.286578773051363,,33.2899564602,73.7982160023,Jammu & Kashmir,227.75229900255883,2865.787730513635,Hydrological Layer,SAC N
503,503,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.327677603408384,,33.2902668582,73.8018949635,Jammu & Kashmir,229.80086366054095,3276.77603408384,Hydrological Layer,SAC N
504,504,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.17440956679531,,33.3031714453,73.7905344597,Jammu & Kashmir,159.69981514903952,1744.0956679530966,Hydrological Layer,SAC N
521,521,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,0.55256695905164,,33.2223353956,73.8334906989,Jammu & Kashmir,320.69432462780117,5525.669590516401,Hydrological Layer,SAC N
505,505,1105,,No,Moderate,Inland,Natural,Waterlogged,,1.272957623945704,,33.3079872289,73.7929541566,Jammu & Kashmir,588.8892583917019,12729.576239457036,Hydrological Layer,SAC N
506,506,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.204240877223777,,33.3082403274,73.7857765112,Jammu & Kashmir,186.5413120532681,2042.408772237771,Hydrological Layer,SAC N
507,507,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.145676027522945,,33.3006311324,73.7867279769,Jammu & Kashmir,140.5692177983631,1456.7602752294542,Hydrological Layer,SAC N
508,508,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.13870179779197,,33.3113537971,73.7901245158,Jammu & Kashmir,136.7189916909176,1387.0179779196988,Hydrological Layer,SAC N
511,511,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.436659247778081,,33.3159387946,73.840613542,Jammu & Kashmir,337.6916205900346,4366.592477780812,Hydrological Layer,SAC N
512,512,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.313640456075743,,33.316891746,73.8429745269,Jammu & Kashmir,209.54343267593438,3136.4045607574294,Hydrological Layer,SAC N
513,513,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.484540164532112,,33.2939363242,73.8165204254,Jammu & Kashmir,282.6287895723882,4845.401645321123,Hydrological Layer,SAC N
514,514,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.345705497477064,,33.2990411739,73.8418089657,Jammu & Kashmir,247.31123406277663,3457.054974770641,Hydrological Layer,SAC N
517,517,1202,,Yes,Low,Inland,Man-made,Tank/Pond,,0.232926846092271,,33.3044302722,73.8594651791,Jammu & Kashmir,200.32463400605073,2329.2684609227085,Hydrological Layer,SAC N
518,518,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.209013256627509,,33.3132920014,73.847607148,Jammu & Kashmir,200.88393826307473,2090.1325662750914,Hydrological Layer,SAC N
519,519,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.186734262923051,,33.3156974174,73.8607820056,Jammu & Kashmir,172.8124137347329,1867.3426292305062,Hydrological Layer,SAC N
520,520,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.14935720189501,,33.2709610366,73.8917707642,Jammu & Kashmir,151.32167468127895,1493.5720189500978,Hydrological Layer,SAC N
522,522,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,0.681603106651588,,33.2218442988,73.8349726067,Jammu & Kashmir,347.4889765632894,6816.031066515884,Hydrological Layer,SAC N
523,523,1202,,No,Low,Inland,Man-made,Tank/Pond,,1.0336258345489,,33.2220319376,73.837833112,Jammu & Kashmir,452.72234472120874,10336.258345489003,Hydrological Layer,SAC N
524,524,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.48962629690627,,33.2207374617,73.8367597466,Jammu & Kashmir,272.87946403636454,4896.2629690627,Hydrological Layer,SAC N
525,525,9999,,NA,NA,NA,NA,NA,,4.170029788583559,,33.2344593337,73.8260935652,Jammu & Kashmir,1063.4022351747492,41700.297885835585,Hydrological Layer,SAC N
526,526,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.362137855530476,,33.225628737,73.8461548109,Jammu & Kashmir,255.3340728209294,3621.378555304756,Hydrological Layer,SAC N
527,527,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.263414708770043,,33.2235057502,73.8453678368,Jammu & Kashmir,193.09440199542215,2634.1470877004326,Hydrological Layer,SAC N
530,530,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.587495202392216,,33.2333162138,73.7945778821,Jammu & Kashmir,301.1084469499823,5874.952023922162,Hydrological Layer,SAC N
531,531,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.391923645480262,,33.2408024101,73.8070830166,Jammu & Kashmir,230.89768989157471,3919.2364548026244,Hydrological Layer,SAC N
532,532,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.174928142602639,,33.2464724365,73.8260246048,Jammu & Kashmir,160.19029093030247,1749.2814260263935,Hydrological Layer,SAC N
533,533,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.252064484902684,,33.2509871777,73.8282899476,Jammu & Kashmir,231.18033597423403,2520.644849026839,Hydrological Layer,SAC N
534,534,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,0.204631215850807,,33.2593091435,73.8267399559,Jammu & Kashmir,174.82469047364384,2046.312158508065,Hydrological Layer,SAC N
535,535,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.148199637188559,,33.2663518698,73.8232469506,Jammu & Kashmir,145.58807504768595,1481.9963718855915,Hydrological Layer,SAC N
536,536,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.2456188728767,,33.2230777724,73.9522240339,Jammu & Kashmir,217.78488722544586,2456.188728766997,Hydrological Layer,SAC N
584,584,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.265906512388134,,33.3364305009,73.618007236,Jammu & Kashmir,203.30338774721693,2659.065123881342,Hydrological Layer,SAC N
537,537,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.327035349098202,,33.1655520614,73.9956035299,Jammu & Kashmir,253.8544211679705,3270.3534909820237,Hydrological Layer,SAC N
538,538,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.158515732403618,,33.165259198,73.9972835568,Jammu & Kashmir,149.7115664038592,1585.157324036178,Hydrological Layer,SAC N
539,539,1202,,No,Low,Inland,Man-made,Tank/Pond,,1.108968397587716,,33.3208772936,73.9625533631,Jammu & Kashmir,475.27853024240454,11089.683975877164,Hydrological Layer,SAC N
540,540,1202,,No,Low,Inland,Man-made,Tank/Pond,,1.365302912447211,,33.3506160485,73.7897714071,Jammu & Kashmir,525.7632263524357,13653.029124472114,Hydrological Layer,SAC N
541,541,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.349317639766399,,33.3534133023,73.7912741193,Jammu & Kashmir,236.19395095169963,3493.176397663986,Hydrological Layer,SAC N
542,542,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.624815808791429,,33.3575931193,73.8181027111,Jammu & Kashmir,295.63884867837294,6248.158087914288,Hydrological Layer,SAC N
543,543,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.200175478074392,,33.3681444108,73.7919305221,Jammu & Kashmir,168.34218308931514,2001.7547807439196,Hydrological Layer,SAC N
544,544,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.268706820852855,,33.3752825912,73.7930118465,Jammu & Kashmir,198.27006198171895,2687.068208528555,Hydrological Layer,SAC N
545,545,1202,,No,Low,Inland,Man-made,Tank/Pond,,2.625387146525193,,33.3030397745,73.6205480857,Jammu & Kashmir,782.1580685162905,26253.87146525193,Hydrological Layer,SAC N
546,546,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.39401369557667,,33.300393861,73.6292317547,Jammu & Kashmir,253.01030585767165,3940.136955766702,Hydrological Layer,SAC N
547,547,1202,,No,Low,Inland,Man-made,Tank/Pond,,1.864692417788789,,33.2973753,73.6576876965,Jammu & Kashmir,641.0761223201555,18646.924177887886,Hydrological Layer,SAC N
548,548,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.320695901542074,,33.3004164463,73.6304152402,Jammu & Kashmir,231.0595729515209,3206.9590154207444,Hydrological Layer,SAC N
549,549,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.437191195596755,,33.301534616,73.6470499816,Jammu & Kashmir,248.74592065575692,4371.911955967546,Hydrological Layer,SAC N
550,550,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.217033644518879,,33.2943721483,73.6474657,Jammu & Kashmir,168.4958246314748,2170.33644518879,Hydrological Layer,SAC N
551,551,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.406488841169486,,33.3054687253,73.6734051588,Jammu & Kashmir,256.4172445201804,4064.888411694861,Hydrological Layer,SAC N
552,552,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.214335822306206,,33.3130030155,73.6641712711,Jammu & Kashmir,177.63559463911508,2143.358223062061,Hydrological Layer,SAC N
553,553,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.563435980676578,,33.3268097254,73.6813229049,Jammu & Kashmir,314.81977333884777,5634.359806765783,Hydrological Layer,SAC N
554,554,1203,,No,Low,Inland,Man-made,Waterlogged,,0.904983141700632,,33.3195180007,73.6911916737,Jammu & Kashmir,399.25510514956073,9049.831417006324,Hydrological Layer,SAC N
555,555,1203,,No,Low,Inland,Man-made,Waterlogged,,0.823893640897347,,33.320445227,73.6939451971,Jammu & Kashmir,392.97045653205413,8238.936408973468,Hydrological Layer,SAC N
556,556,1203,,No,Moderate,Inland,Man-made,Waterlogged,,0.364806553096379,,33.3195564611,73.6922393813,Jammu & Kashmir,237.96969911214308,3648.065530963792,Hydrological Layer,SAC N
557,557,1203,,No,Moderate,Inland,Man-made,Waterlogged,,0.948766851588996,,33.324098754,73.6961586833,Jammu & Kashmir,394.17983837216,9487.668515889956,Hydrological Layer,SAC N
562,562,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.511138327037629,,33.3469075937,73.7243335953,Jammu & Kashmir,316.18565550795336,5111.383270376292,Hydrological Layer,SAC N
563,563,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.617056807147904,,33.3455367228,73.7430065941,Jammu & Kashmir,411.6927633749171,6170.568071479038,Hydrological Layer,SAC N
564,564,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.805481037505185,,33.364061783,73.6945196494,Jammu & Kashmir,501.00252447101707,8054.810375051854,Hydrological Layer,SAC N
565,565,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.194027954165936,,33.3631437432,73.6963087309,Jammu & Kashmir,186.04093301695843,1940.2795416593576,Hydrological Layer,SAC N
566,566,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.216635314209027,,33.3661687685,73.7043238664,Jammu & Kashmir,193.5123854893432,2166.353142090265,Hydrological Layer,SAC N
567,567,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.431136458828332,,33.371151606,73.706315256,Jammu & Kashmir,280.29494340347634,4311.364588283317,Hydrological Layer,SAC N
568,568,1203,,No,Low,Inland,Man-made,Waterlogged,,1.128981190710466,,33.3747766362,73.7014032195,Jammu & Kashmir,585.4651627267455,11289.811907104662,Hydrological Layer,SAC N
569,569,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.363472520682948,,33.3633382122,73.7092113181,Jammu & Kashmir,224.9350093483888,3634.725206829481,Hydrological Layer,SAC N
570,570,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.249782886237634,,33.3647366728,73.6997012972,Jammu & Kashmir,193.1245366771761,2497.828862376336,Hydrological Layer,SAC N
571,571,1202,,Yes,High,Inland,Man-made,Tank/Pond,,0.389918179672004,,33.3757946947,73.7269540951,Jammu & Kashmir,319.3919630365077,3899.181796720041,Hydrological Layer,SAC N
572,572,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,0.26936326012637,,33.3641661761,73.5826760773,Jammu & Kashmir,201.82162356996227,2693.632601263701,Hydrological Layer,SAC N
573,573,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.479066076524744,,33.369187479,73.6013350097,Jammu & Kashmir,346.8168971639604,4790.660765247441,Hydrological Layer,SAC N
574,574,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.501833936180309,,33.359648185,73.6144778575,Jammu & Kashmir,279.1940414988998,5018.339361803093,Hydrological Layer,SAC N
577,577,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.139203195906204,,33.3852609983,73.6100071555,Jammu & Kashmir,136.51366119747553,1392.0319590620425,Hydrological Layer,SAC N
579,579,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.475297645552192,,33.3585737193,73.6655768516,Jammu & Kashmir,266.1488048454917,4752.976455521917,Hydrological Layer,SAC N
580,580,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.637515289972974,,33.3360167167,73.6570831785,Jammu & Kashmir,295.12749140451535,6375.152899729738,Hydrological Layer,SAC N
581,581,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.232348989806567,,33.3277858634,73.6514307003,Jammu & Kashmir,178.70872007909404,2323.489898065673,Hydrological Layer,SAC N
582,582,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.243383598302408,,33.3334806358,73.644739364,Jammu & Kashmir,193.3750942922756,2433.835983024077,Hydrological Layer,SAC N
583,583,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.154904566241718,,33.3149382867,73.645544469,Jammu & Kashmir,145.42175843214437,1549.0456624171838,Hydrological Layer,SAC N
585,585,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.212889493565492,,33.3905765661,73.6096903364,Jammu & Kashmir,175.53048515783095,2128.8949356549183,Hydrological Layer,SAC N
586,586,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.120398382182443,,33.4324373272,73.607842723,Jammu & Kashmir,135.89493081593875,1203.9838218244304,Hydrological Layer,SAC N
587,587,1202,,No,Low,Inland,Man-made,Tank/Pond,,0.142416644759248,,33.4434423945,73.6809752061,Jammu & Kashmir,153.87412125862423,1424.1664475924786,Hydrological Layer,SAC N
588,588,9999,,NA,NA,NA,NA,NA,,0.571331432823488,,33.4491658342,73.6472800138,Jammu & Kashmir,360.47301801591425,5713.314328234883,Hydrological Layer,SAC N
590,590,1103,,No,Low,Inland,Natural,High altitude lake,,1.23254173225499,,33.5049444041,74.8941591708,Jammu & Kashmir,448.8871527070094,12325.417322549903,Hydrological Layer,SAC N
591,591,1202,,No,Low,Inland,Man-made,Tank/Pond,,1.667736700038312,,33.5592699339,75.23519879,Jammu & Kashmir,585.0670464789005,16677.36700038312,Hydrological Layer,SAC N
592,592,1103,,No,Low,Inland,Natural,High altitude lake,,0.611997436260137,,33.5629653735,75.50302257,Jammu & Kashmir,321.1811696619811,6119.974362601373,Hydrological Layer,SAC N
593,593,1103,,No,Low,Inland,Natural,High altitude lake,Tarn,0.402309589029954,,33.8559210414,75.4239451786,Jammu & Kashmir,244.70066360308698,4023.095890299538,Hydrological Layer,SAC N
594,594,1202,,No,Low,Inland,Man-made,Tank/Pond,Rural Pond,0.837443508604923,,34.2794893648,75.3436726921,Jammu & Kashmir,397.76184123974696,8374.435086049234,Hydrological Layer,SAC N
595,595,1103,,No,Low,Inland,Natural,High altitude lake,,1.115983496694031,,34.6524880523,75.1860807581,Jammu & Kashmir,425.74223230341704,11159.834966940309,Hydrological Layer,SAC N
596,596,1103,,No,Low,Inland,Natural,High altitude lake,,2.008538606743024,,34.6582470066,75.1783585234,Jammu & Kashmir,517.1359489143795,20085.386067430245,Hydrological Layer,SAC N
597,597,1103,,No,Low,Inland,Natural,High altitude lake,,1.073930226752211,,34.6555362367,75.1810079756,Jammu & Kashmir,442.8739599532343,10739.30226752211,Hydrological Layer,SAC N
598,598,1103,,No,Low,Inland,Natural,High altitude lake,,1.015409045050347,,34.6721246634,75.1694446499,Jammu & Kashmir,391.2609260654167,10154.090450503467,Hydrological Layer,SAC N
599,599,1103,,No,Low,Inland,Natural,High altitude lake,,0.972039015274479,,34.6745297543,75.1614853934,Jammu & Kashmir,390.37290616048875,9720.390152744792,Hydrological Layer,SAC N
600,600,1103,,No,Low,Inland,Natural,High altitude lake,,0.804186315601296,,34.702112425,75.1406226303,Jammu & Kashmir,345.9395501308809,8041.86315601296,Hydrological Layer,SAC N
601,601,1103,,No,Low,Inland,Natural,High altitude lake,,1.834198051959198,,34.7188461294,75.1182064631,Jammu & Kashmir,534.4110562764629,18341.980519591976,Hydrological Layer,SAC N
602,602,1103,,No,Low,Inland,Natural,High altitude lake,,1.36593946601682,,34.7236715518,75.0964985838,Jammu & Kashmir,434.51856996845237,13659.394660168198,Hydrological Layer,SAC N
603,603,1103,,No,Low,Inland,Natural,High altitude lake,,9.16879052323261,,34.7263936513,75.096769176,Jammu & Kashmir,1440.8165618029552,91687.9052323261,Hydrological Layer,SAC N
604,604,1103,,No,Low,Inland,Natural,High altitude lake,Glacial Lake,0.783789069342198,,34.7155698946,75.0429949754,Jammu & Kashmir,432.5971939723133,7837.890693421982,Hydrological Layer,SAC N
624,624,1103,,No,Low,Inland,Natural,High altitude lake,,0.396309495909779,,34.8718605427,74.0557649137,Jammu & Kashmir,268.3958351799983,3963.0949590977907,Hydrological Layer,SAC N
605,605,1103,,No,Low,Inland,Natural,High altitude lake,Glacial Lake,1.895515235008771,,34.7238773182,75.0278127477,Jammu & Kashmir,689.2947604412726,18955.152350087705,Hydrological Layer,SAC N
