SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
85,GROUND WATER AT SITAR GANJ INDUSTRIAL AREA- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Sitarganj,-,-,-,-,-,-,-,-,28.928978,79.701556,27-10-2021 08:30,410.0,Clear,,,,
86,HANDPUMP IN VILLAGE DAMAUDA AT KASHIPUR NEAR M/S INDIA GLYCOLES LTD.,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.17602,79.007534,24-04-2021 08:30,228.0,Clear,,,,
87,HANDPUMP IN VILLAGE DAMAUDA AT KASHIPUR NEAR M/S INDIA GLYCOLES LTD.,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.17602,79.007534,27-10-2021 08:30,320.0,Clear,,,,
88,KALYANI RIVER AT D/S PANTNAGAR INDUSTRIAL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.932,79.388,27-01-2021 08:30,,,,,,
89,KALYANI RIVER AT D/S PANTNAGAR INDUSTRIAL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.932,79.388,25-02-2021 08:30,,,,,,
90,KALYANI RIVER AT D/S PANTNAGAR INDUSTRIAL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.932,79.388,23-03-2021 08:30,,,,,,
91,KALYANI RIVER AT U/S PANTNAGAR INDL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.978,79.399,27-01-2021 08:30,,,,,,
92,KALYANI RIVER AT U/S PANTNAGAR INDL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.978,79.399,25-02-2021 08:30,,,,,,
93,KALYANI RIVER AT U/S PANTNAGAR INDL AREA US NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.978,79.399,23-03-2021 08:30,,,,,,
94,KICCHA AT PULL BHATTA,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.883225,79.51601,01-02-2021 08:30,,,,,,
95,KICHHA RIVER AT KICHHA U.S. NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.899748,79.525623,27-01-2021 08:30,,,,,,
96,KICHHA RIVER AT KICHHA U.S. NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.899748,79.525623,25-02-2021 08:30,,,,,,
97,KICHHA RIVER AT KICHHA U.S. NAGAR,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.899748,79.525623,23-03-2021 08:30,,,,,,
