Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Goa,GA,South Goa,Quepem,Avedem,GA14SGO0119,15.237326569999999,74.05972925,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,1.64629755,16462.97550762671,564.5560713972735,Yes,Yes,No,Yes,,NWIC,475,475,26918.0,30,552,5617,626939,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,564.5560713972735,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Talaulim,GA14SGO0120,15.23610326,73.96874136,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.43785474,14378.54736188145,714.9821089150248,No,No,No,No,,NWIC,476,476,26919.0,30,552,5616,626907,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,714.9821089150248,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Talaulim,GA14SGO0121,15.233836290000001,73.96172523,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.61468773,16146.877333367114,673.2095733162319,No,No,No,No,,NWIC,477,477,26920.0,30,552,5616,626907,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,673.2095733162319,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Talaulim,GA14SGO0122,15.232996980000001,73.96034468,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.08378322,10837.832196723482,410.9855243516589,No,No,No,No,,NWIC,478,478,26921.0,30,552,5616,626907,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,410.9855243516589,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Talaulim,GA14SGO0123,15.23224716,73.95849865,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.0025086,10025.086007451666,382.016237906202,No,No,No,No,,NWIC,479,479,26922.0,30,552,5616,626907,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,382.016237906202,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Talaulim,GA14SGO0124,15.23635878,73.95497205,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.46696167,14669.616661624601,518.2463510702707,No,No,No,No,,NWIC,480,480,26923.0,30,552,5616,626907,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,518.2463510702707,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Deussua,GA14SGO0136,15.219777259999999,73.9620197,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,2.69885699,26988.569901325216,728.0821972254689,No,No,No,No,,NWIC,492,492,26935.0,30,552,5616,626918,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,728.0821972254689,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Talaulim,GA14SGO0125,15.23009766,73.96286982,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.87613823,18761.382313378643,570.6047478232359,No,No,No,No,,NWIC,481,481,26924.0,30,552,5616,626907,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,570.6047478232359,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Varca CT,GA14SGO0126,15.23692027,73.94621063000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,6.789732649999999,67897.32653799013,1514.4968961280506,Yes,No,No,No,,NWIC,482,482,26925.0,30,552,5616,626932,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1514.4968961280506,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Benaulim CT,GA14SGO0127,15.24107705,73.93615403999999,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,2.85937612,28593.761208919397,762.5999229117155,Yes,Yes,Yes,Yes,,NWIC,483,483,26926.0,30,552,5616,626931,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,762.5999229117155,District Water Body Atlas
