Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Water_Level_m
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-11 08:00:00,129.799
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-12 08:00:00,129.784
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-13 08:00:00,129.738
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-14 08:00:00,129.586
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-15 08:00:00,129.418
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-16 08:00:00,129.235
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-17 08:00:00,129.052
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-18 08:00:00,128.869
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-19 08:00:00,128.717
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-20 08:00:00,128.549
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-21 08:00:00,128.382
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-22 08:00:00,128.199
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-23 08:00:00,128.016
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-24 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-25 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-26 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-27 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-28 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-29 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-30 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-03-31 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-01 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-02 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-03 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-04 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-05 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-06 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-07 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-08 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-09 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-10 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-11 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-12 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-13 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-14 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-15 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-16 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-17 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-18 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-19 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-20 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-21 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-22 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-23 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-24 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-25 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-26 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-27 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-28 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-29 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-04-30 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-01 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-02 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-03 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-04 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-05 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-06 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-07 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-08 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-09 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-10 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-11 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-12 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-13 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-14 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-15 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-16 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-17 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-18 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-19 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-20 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-21 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-22 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-23 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-24 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-25 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-26 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-27 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-28 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-29 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-30 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-05-31 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-01 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-02 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-03 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-04 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-05 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-06 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-07 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-08 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-09 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-10 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-11 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-12 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-13 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-14 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-15 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-16 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-17 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-18 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-19 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-20 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-21 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-22 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-23 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-24 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-25 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-26 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-27 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-28 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-29 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-06-30 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-01 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-02 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-03 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-04 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-05 08:00:00,127.864
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-06 08:00:00,127.879
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-07 08:00:00,127.909
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-08 08:00:00,127.94
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-09 08:00:00,127.955
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-10 08:00:00,127.955
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-11 08:00:00,127.955
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-12 08:00:00,127.97
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-13 08:00:00,128.001
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-14 08:00:00,128.001
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-15 08:00:00,128.016
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-16 08:00:00,128.031
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-17 08:00:00,128.031
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-18 08:00:00,128.031
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-19 08:00:00,128.062
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-20 08:00:00,128.184
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-21 08:00:00,128.321
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-22 08:00:00,128.443
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-23 08:00:00,128.565
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-24 08:00:00,128.595
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-25 08:00:00,128.504
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-26 08:00:00,128.397
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-27 08:00:00,128.29
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-28 08:00:00,128.168
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-29 08:00:00,128.077
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-30 08:00:00,128.001
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-07-31 08:00:00,127.909
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-01 08:00:00,127.986
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-02 08:00:00,128.123
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-03 08:00:00,128.184
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-04 08:00:00,128.062
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-05 08:00:00,127.94
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-06 08:00:00,127.879
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-07 08:00:00,128.077
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-08 08:00:00,128.321
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-09 08:00:00,128.504
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-10 08:00:00,128.656
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-11 08:00:00,128.717
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-12 08:00:00,128.778
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-13 08:00:00,128.778
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-14 08:00:00,128.808
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-15 08:00:00,128.824
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-16 08:00:00,128.854
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-17 08:00:00,128.915
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-18 08:00:00,128.991
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-19 08:00:00,128.991
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-20 08:00:00,128.991
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-21 08:00:00,128.93
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-22 08:00:00,128.885
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-23 08:00:00,128.808
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-24 08:00:00,128.778
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-25 08:00:00,128.656
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-26 08:00:00,128.565
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-27 08:00:00,128.534
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-28 08:00:00,128.488
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-29 08:00:00,128.458
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-30 08:00:00,128.412
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-08-31 08:00:00,128.382
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-01 08:00:00,128.367
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-02 08:00:00,128.321
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-03 08:00:00,128.275
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-04 08:00:00,128.245
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-05 08:00:00,128.229
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-06 08:00:00,128.458
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-07 08:00:00,128.869
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-08 08:00:00,129.083
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-09 08:00:00,129.189
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-10 08:00:00,129.235
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-11 08:00:00,129.281
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-12 08:00:00,129.296
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-13 08:00:00,129.357
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-14 08:00:00,129.357
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-15 08:00:00,129.342
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-16 08:00:00,129.342
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-17 08:00:00,129.357
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-18 08:00:00,129.388
Kangsabati Dam,West Bengal,BANKURA,KHATRA-I,-,Rupnarayan,Ganga,22.965278,86.786667,2018-09-19 08:00:00,129.388
