Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,West Bengal,Maldah,Maldah (Old),Kamaldighi,WB2AMLD0269,25.093739659999997,88.14158818,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.40359181,14035.918086992377,454.65289854105555,,NWIC,1194,1194,32483.0,19,316,2217,313244,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,454.65289854105555,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Tapan,Nababnagar,WB2ADPD0021,25.25545238,88.46099455,Ganga,Bhagirathi and others (Ganga Lower),Purnabhaba,Lakes/Pond,1.01375809,10137.58087376386,382.9711231791452,,NWIC,1195,1195,32484.0,19,310,2205,311565,2A,2A,BHG,BHG,WS2ABHG016,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,Yes,No,No,0,382.9711231791452,District Water Body Atlas
Phase 2,West Bengal,Maldah,Gazole,Palashdanga,WB2AMLD0358,25.19116421,88.27224104999999,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.70867197,17086.71968682072,760.458316240306,,NWIC,1196,1196,32487.0,19,316,2214,312732,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,760.458316240306,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Harirampur,Cheuti Mahespur,WB2ADPD0598,25.43717714,88.29128250000001,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,2.9672747,29672.747013422148,644.9149107973283,,NWIC,1197,1197,32488.0,19,310,2207,311817,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,644.9149107973283,District Water Body Atlas
Phase 2,West Bengal,Maldah,Maldah (Old),Jhangra CT,WB2AMLD0007,25.02975827,88.1616487,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.00922805,10092.280504966802,414.2782343250509,,NWIC,1198,1198,32489.0,19,316,2217,313331,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,414.2782343250509,District Water Body Atlas
Phase 2,West Bengal,Maldah,Gazole,Adina,WB2AMLD0448,25.15281232,88.16727037,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,2.31786541,23178.65408536251,544.8300215310687,,NWIC,1199,1199,32491.0,19,316,2214,312528,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,544.8300215310687,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Harirampur,Dhulinakor,WB2ADPD0009,25.319771940000003,88.27623965000001,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.00539251,10053.925129068237,380.3747046535235,,NWIC,1200,1200,32493.0,19,310,2207,311871,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,380.3747046535235,District Water Body Atlas
Phase 2,West Bengal,Maldah,English Bazar,Manganpara,WB2AMLD0021,25.01233754,88.05530775,Ganga,Bhagirathi and others (Ganga Lower),Bhagirathi,Lakes/Pond,1.0214551,10214.551011411746,392.34434949595584,,NWIC,1201,1201,32494.0,19,316,2218,313395,2A,2A,BHG,BHG,WS2ABHG025,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,392.34434949595584,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Harirampur,Kasba,WB2ADPD0079,25.435592680000003,88.31433071000001,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.05660562,10566.056246276827,412.712790597458,,NWIC,1202,1202,32495.0,19,310,2207,311924,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,412.712790597458,District Water Body Atlas
Phase 2,West Bengal,Maldah,Habibpur,Poali,WB2AMLD0082,25.0129366,88.43010385,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.10309116,11030.911624406903,476.06222187574883,,NWIC,1203,1203,32496.0,19,316,2216,312988,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,0,476.06222187574883,District Water Body Atlas
