SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
182,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-08-04 08:30:00,2200.0,,,,,
183,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-06-17 08:30:00,2400.0,,,,,
184,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-07-29 08:30:00,1900.0,,,,,
185,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-08-17 08:30:00,1620.0,,,,,
186,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-09-14 08:30:00,1640.0,,,,,
187,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-10-26 08:30:00,2200.0,,,,,
188,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-11-22 08:30:00,2000.0,,,,,
189,JALMAHAL JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.952881,75.843108,2021-09-12 08:30:00,2670.0,,,,,
190,JAWAI DAM SIROHI RAJASTHAN,CPCB,8,Rajasthan,111,PALI,SUMERPUR,-,-,-,-,-,-,-,-,25.092685,73.145287,2021-01-25 08:30:00,,,,,,
191,JAWAI DAM SIROHI RAJASTHAN,CPCB,8,Rajasthan,111,PALI,SUMERPUR,-,-,-,-,-,-,-,-,25.092685,73.145287,2021-06-03 08:30:00,,,,,,
192,JET SAGAR LAKE BUNDI RAJASTHAN,CPCB,8,Rajasthan,94,BUNDI,BUNDI,-,-,-,-,-,-,-,-,25.453531,75.641622,2021-02-22 08:30:00,350.0,,,,,
193,JET SAGAR LAKE BUNDI RAJASTHAN,CPCB,8,Rajasthan,94,BUNDI,BUNDI,-,-,-,-,-,-,-,-,25.453531,75.641622,2021-05-31 08:30:00,380.0,,,,,
194,JET SAGAR LAKE BUNDI RAJASTHAN,CPCB,8,Rajasthan,94,BUNDI,BUNDI,-,-,-,-,-,-,-,-,25.453531,75.641622,2021-06-29 08:30:00,380.0,,,,,
195,JET SAGAR LAKE BUNDI RAJASTHAN,CPCB,8,Rajasthan,94,BUNDI,BUNDI,-,-,-,-,-,-,-,-,25.453531,75.641622,2021-08-19 08:30:00,270.0,,,,,
196,JET SAGAR LAKE BUNDI RAJASTHAN,CPCB,8,Rajasthan,94,BUNDI,BUNDI,-,-,-,-,-,-,-,-,25.453531,75.641622,2021-12-10 08:30:00,320.0,,,,,
197,JET SAGAR LAKE BUNDI RAJASTHAN,CPCB,8,Rajasthan,94,BUNDI,BUNDI,-,-,-,-,-,-,-,-,25.453531,75.641622,2021-12-31 08:30:00,435.0,,,,,
198,JHALANA FOREST PARK NEAR MALVIYA NAGAR IND. AREA MALVIYA NAGAR JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,SANGANER,-,-,-,-,-,-,-,-,26.855159,75.833824,2021-08-04 08:30:00,960.0,Clear,,,,
199,JHALANA FOREST PARK NEAR MALVIYA NAGAR IND. AREA MALVIYA NAGAR JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,SANGANER,-,-,-,-,-,-,-,-,26.855159,75.833824,2021-10-27 08:30:00,1416.0,Clear,,,,
200,KALI SINDH AT ANICUT OF M/S CFCL GADEPAN KOTA RAJASTHAN,CPCB,8,Rajasthan,109,KOTA,DIGOD,-,-,-,-,-,-,-,-,25.160724,76.22887,2021-02-19 08:30:00,,,,,,
201,KALI SINDH AT BAROD ROAD BRIDGE KOTA RAJASTHAN,CPCB,8,Rajasthan,109,KOTA,DIGOD,-,-,-,-,-,-,-,-,25.393522,76.327061,2021-02-19 08:30:00,,,,,,
202,KAYALANA JHEEL JODHPUR RAJASTHAN,CPCB,8,Rajasthan,107,JODHPUR,Jodhpur,-,-,-,-,-,-,-,-,26.292233,72.970039,2021-08-04 08:30:00,270.0,,,,,
203,KAYALANA JHEEL JODHPUR RAJASTHAN,CPCB,8,Rajasthan,107,JODHPUR,Jodhpur,-,-,-,-,-,-,-,-,26.292233,72.970039,2021-06-23 08:30:00,300.0,,,,,
204,KAYALANA JHEEL JODHPUR RAJASTHAN,CPCB,8,Rajasthan,107,JODHPUR,Jodhpur,-,-,-,-,-,-,-,-,26.292233,72.970039,2021-08-18 08:30:00,290.0,,,,,
