Station,District,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-17,47.76
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-17,16.53
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-17,15.2
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-17,27.47
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-17,21.17
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-17,19.57
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-18,10.56
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-18,14.18
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-18,42.21
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-18,15.19
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-18,23.12
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-18,56.61
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-18,44.1
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-18,17.71
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-18,14.27
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-18,23.79
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-18,20.04
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-18,18.02
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-19,10.73
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-19,16.18
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-19,54.18
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-19,14.7
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-19,20.88
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-19,50.24
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-19,46.07
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-19,19.16
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-19,15.1
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-19,21.6
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-19,19.04
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-19,20.02
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-20,10.59
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-20,15.78
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-20,36.94
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-20,16.35
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-20,23.92
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-20,54.13
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-20,52.33
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-20,18.48
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-20,16.23
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-20,19.5
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-20,18.78
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-20,17.88
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-21,10.41
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-21,15.78
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-21,48.78
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-21,17.54
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-21,25.88
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-21,59.77
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-21,51.81
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-21,17.57
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-21,15.08
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-21,18.16
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-21,19.75
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-22,10.16
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-22,14.77
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-22,36.23
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-22,50.41
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-22,27.23
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-22,49.78
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-22,45.47
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-22,14.23
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-22,16.23
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-22,16.13
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-22,19.97
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-23,10.0
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-23,29.89
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-23,33.2
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-23,56.53
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-23,24.76
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-23,46.7
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-23,42.23
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-23,16.3
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-23,15.39
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-23,18.67
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-24,10.21
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-24,2.79
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-24,33.01
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-24,46.47
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-24,26.42
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-24,42.71
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-24,38.38
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-24,15.37
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-24,15.91
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-24,17.64
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-25,10.01
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-25,21.83
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-25,32.67
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-25,40.99
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-25,27.08
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-25,40.21
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-25,34.51
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-25,17.34
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-25,15.1
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-25,16.28
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-25,19.04
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-26,1.025
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-26,20.92
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-26,35.37
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-26,34.78
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-26,25.87
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-26,47.77
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-26,34.28
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-26,18.48
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-26,14.81
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-26,16.82
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-26,18.26
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-26,18.24
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-27,9.86
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-27,20.08
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-27,25.73
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-27,48.87
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-27,29.13
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-27,60.95
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-27,38.38
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-27,18.9
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-27,15.91
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-27,17.27
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-27,17.74
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-27,17.81
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-28,11.35
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-28,20.08
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-28,20.38
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-28,155.56
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-28,31.79
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-28,74.67
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-28,42.71
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-28,19.27
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-28,15.39
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-28,17.3
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-02-28,17.6
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-28,16.84
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-29,10.08
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-29,21.86
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-29,27.34
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-29,59.72
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-29,70.19
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-29,57.29
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-29,41.45
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-29,19.68
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-29,15.1
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-29,17.67
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-29,16.5
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-04-30,9.75
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-30,23.79
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-06-30,85.9
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-30,66.3
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-30,53.66
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-09-30,47.52
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-30,34.15
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-11-30,19.23
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-30,16.25
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-30,16.61
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-30,17.1
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-05-31,22.26
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-07-31,53.3
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-08-31,45.86
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-10-31,36.76
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2022-12-31,16.89
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-01-31,18.16
EAST CHAMPARAN,EAST CHAMPARAN,Harbaura,Burhi Gandak,27.105739,84.454489,2023-03-31,16.5
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-06-01,8.47
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-07-01,14.12
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-08-01,45.03
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-09-01,49.84
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-10-01,21.98
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-11-01,12.94
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-12-01,14.35
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-01-01,14.51
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-02-01,14.93
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-03-01,16.86
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-04-01,20.95
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-05-01,15.39
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-06-02,8.09
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-07-02,20.88
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-08-02,36.14
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-09-02,44.35
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-10-02,31.29
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-11-02,12.61
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-12-02,15.35
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-01-02,15.01
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-02-02,14.51
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-03-02,16.22
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-04-02,19.89
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-05-02,15.13
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-06-03,7.72
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-07-03,24.57
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-08-03,30.23
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-09-03,33.19
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-10-03,26.93
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-11-03,13.13
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-12-03,14.66
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-01-03,14.51
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-02-03,14.27
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-03-03,15.33
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-04-03,18.51
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-05-03,15.57
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-06-04,7.6
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-07-04,31.95
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-08-04,26.41
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-09-04,29.28
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-10-04,28.06
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-11-04,12.93
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-12-04,13.78
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-01-04,14.03
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-02-04,13.88
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-03-04,14.7
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-04-04,27.79
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-05-04,15.68
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-06-05,7.55
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-07-05,38.36
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-08-05,23.56
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-09-05,26.96
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-10-05,53.14
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-11-05,12.74
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-12-05,13.52
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-01-05,13.51
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-02-05,13.58
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-03-05,19.4
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-04-05,31.47
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-05-05,15.13
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-06-06,7.5
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-07-06,29.4
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-08-06,50.21
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-09-06,24.44
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-10-06,43.8
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-11-06,12.55
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-12-06,14.34
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-01-06,13.01
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-02-06,15.83
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-03-06,18.09
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-04-06,28.68
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-05-06,16.46
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-06-07,7.44
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-07-07,25.12
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-08-07,139.41
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-09-07,22.13
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-10-07,35.83
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-11-07,12.18
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2023-12-07,14.03
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-01-07,12.61
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-02-07,17.66
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-03-07,17.16
WEST CHAMPARAN,WEST CHAMPARAN,Harbaura,,26.146667,85.781261,2024-04-07,26.95
