Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Jharkhand,Lohardaga,Kuru,Maradih,JH07LHR0001,23.51910445,84.8364315,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.0190152,10190.15200054596,387.9785740769394,,NWIC,19,19,30611.0,20,336,2599,363029,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,387.9785740769394,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kuru,Baridih,JH07LHR0037,23.502339929999998,84.85160764000001,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.52793725,15279.372539779653,467.3347484631717,,NWIC,21,21,30613.0,20,336,2599,363025,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,467.3347484631717,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kairo,Kairo,JH07LHR0013,23.44460651,84.84535341,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.14345815,11434.581506599701,426.5945008466234,,NWIC,22,22,30614.0,20,336,2600,363046,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,426.5945008466234,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kairo,Tati,JH07LHR0045,23.453444649999998,84.88190343000001,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.77078297,17707.829680715975,511.1791761320681,,NWIC,23,23,30615.0,20,336,2600,363051,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,511.1791761320681,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kairo,Mahuari,JH07LHR0007,23.432264890000003,84.88297546000001,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.10248205,11024.820523410319,397.9715132383959,,NWIC,24,24,30616.0,20,336,2600,363066,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,397.9715132383959,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Lohardaga,Rampur,JH07LHR0046,23.44250536,84.76329667,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.77188528,17718.85279092742,509.4452508942808,,NWIC,30,30,30622.0,20,336,2601,363090,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,509.4452508942808,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kuru,Phulsari,JH07LHR0081,23.52213151,84.88722335000001,Brahmani and Baitarni,Brahmani,Koel,Reservoir,23.71564831,237156.4830518916,5527.770940632635,,NWIC,20,20,30612.0,20,336,2599,363038,07,07,BRA,BRA,WS07BRA002,,02,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,5527.770940632635,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Bhandra,Kumhariya,JH07LHR0006,23.38610349,84.80998181,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.10244472,11024.447152379978,466.3996904651694,,NWIC,25,25,30617.0,20,336,2603,363173,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,466.3996904651694,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Lohardaga,Basri,JH07LHR0036,23.462005389999998,84.79882163,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.49939982,14993.998241349382,464.1290734433761,,NWIC,26,26,30618.0,20,336,2601,363107,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0,464.1290734433761,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kairo,Hanhat,JH07LHR0075,23.49368856,84.90292445,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,6.89914884,68991.48840589618,1531.307518575634,,NWIC,27,27,30619.0,20,336,2600,363056,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1531.307518575634,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kuru,Jingi,JH07LHR0042,23.4923223,84.84903809000001,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.63881107,16388.11069453172,490.85128803447265,,NWIC,28,28,30620.0,20,336,2599,363024,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,490.85128803447265,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Bhandra,Amdari,JH07LHR0078,23.297925019999997,84.82728579,Brahmani and Baitarni,Brahmani,Paras,Lakes/Pond,8.57304575,85730.45748401295,2307.205965430452,,NWIC,29,29,30621.0,20,336,2603,363183,07,07,BRA,BRA,WS07BRA004,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,2307.205965430452,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Bhandra,Kaspur,JH07LHR0079,23.38753139,84.78621161999999,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,9.44004457,94400.44574649335,2236.9114516920804,,NWIC,31,31,30623.0,20,336,2603,363175,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,2236.9114516920804,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Bhandra,Akasi,JH07LHR0009,23.41310553,84.82345561000001,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.11384854,11138.485425189847,427.9098126706467,,NWIC,32,32,30624.0,20,336,2603,363172,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,Yes,No,No,0,427.9098126706467,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Bhandra,Akasi,JH07LHR0003,23.401529449999998,84.81751166,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.06658488,10665.848811473417,414.385036369817,,NWIC,33,33,30625.0,20,336,2603,363172,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,0,414.385036369817,District Water Body Atlas
