id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
101,101,1202,,No,High,Inland,Man-made,Tank/Pond,,3.744058637304574,,20.7144471668,70.9640166236,Daman & Diu,1036.874328693245,37440.58637304574,Hydrological Layer,SAC N
102,102,1202,,No,High,Inland,Man-made,Tank/Pond,,1.057473394672948,,20.7335291842,70.9224678002,Daman & Diu,475.3601767853421,10574.733946729475,Hydrological Layer,SAC N
103,103,1202,,No,High,Inland,Man-made,Tank/Pond,,2.157343127666201,,20.7319148691,70.9240476657,Daman & Diu,764.2820442045017,21573.431276662006,Hydrological Layer,SAC N
104,104,1202,,No,High,Inland,Man-made,Tank/Pond,,5.083466407952486,,20.4138796878,72.8920233498,Daman & Diu,1134.7929788333868,50834.66407952485,Hydrological Layer,SAC N
119,119,1202,,No,High,Inland,Man-made,Tank/Pond,,0.826756277211134,,20.4198902313,72.8566318181,Daman & Diu,441.34605413592277,8267.56277211134,Hydrological Layer,SAC N
109,109,1202,,No,High,Inland,Man-made,Tank/Pond,,1.21768048628618,,20.4313922973,72.864430401,Daman & Diu,591.0919581003411,12176.8048628618,Hydrological Layer,SAC N
110,110,1202,,No,High,Inland,Man-made,Tank/Pond,,6.310142167798605,,20.4339342014,72.8670350385,Daman & Diu,2174.024886148182,63101.42167798605,Hydrological Layer,SAC N
111,111,1202,,No,High,Inland,Man-made,Tank/Pond,,0.696344328268568,,20.4373675784,72.868670971,Daman & Diu,349.70386954905143,6963.443282685676,Hydrological Layer,SAC N
112,112,1202,,No,High,Inland,Man-made,Tank/Pond,,0.491093696785144,,20.4382728093,72.8682205955,Daman & Diu,351.6609958041126,4910.936967851445,Hydrological Layer,SAC N
113,113,1202,,No,High,Inland,Man-made,Tank/Pond,,1.577258176527897,,20.438165979,72.8664397717,Daman & Diu,620.1382968811522,15772.581765278965,Hydrological Layer,SAC N
114,114,1202,,No,High,Inland,Man-made,Tank/Pond,,0.704960857987279,,20.4395849267,72.8671720466,Daman & Diu,355.9185440776463,7049.608579872786,Hydrological Layer,SAC N
115,115,1202,,No,High,Inland,Man-made,Tank/Pond,,1.106385638013099,,20.4372699692,72.8661290614,Daman & Diu,524.1303330005927,11063.85638013099,Hydrological Layer,SAC N
116,116,1202,,No,High,Inland,Man-made,Tank/Pond,,1.819055555109403,,20.4360531891,72.8656621618,Daman & Diu,681.7958056188124,18190.555551094032,Hydrological Layer,SAC N
117,117,1202,,No,High,Inland,Man-made,Tank/Pond,,1.539082505143975,,20.4346748826,72.8611785205,Daman & Diu,701.0942174524096,15390.825051439753,Hydrological Layer,SAC N
