SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
110,NONBAH RIVER AT PHOTSOHSAT,CPCB,17,Meghalaya,279,West Khasi Hills,NONGSTOIN,-,-,-,-,-,-,-,-,25.52527,91.28034,2021-05-02 08:30:00,,,,,,
111,NONBAH RIVER AT PHOTSOHSAT,CPCB,17,Meghalaya,279,West Khasi Hills,NONGSTOIN,-,-,-,-,-,-,-,-,25.52527,91.28034,2021-05-03 08:30:00,,,,,,
112,NONGAL RIVER AT NANGALBIBRA,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.45203,90.7055,2021-01-14 08:30:00,,,,,,
113,NONGAL RIVER AT NANGALBIBRA,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.45203,90.7055,2021-02-25 08:30:00,,,,,,
114,NONGAL RIVER AT NANGALBIBRA,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.45203,90.7055,2021-03-31 08:30:00,,,,,,
115,POLICE BAZAR SHILLONG (POLICE BAZAAR SPRING),CPCB,17,Meghalaya,274,East Khasi Hills,MYLLIEM,-,-,-,-,-,-,-,-,25.576779,91.887943,2021-05-04 08:30:00,249.0,Clear,,1.8,,
116,POLICE BAZAR SHILLONG (POLICE BAZAAR SPRING),CPCB,17,Meghalaya,274,East Khasi Hills,MYLLIEM,-,-,-,-,-,-,-,-,25.576779,91.887943,2021-04-10 08:30:00,235.0,Clear,,1.2,,
117,RILANG RIVER AT MAWKYRWAT,CPCB,17,Meghalaya,279,West Khasi Hills,MAWKYRWAT,-,-,-,-,-,-,-,-,25.38231,91.40126,2021-07-01 08:30:00,,,,,,
118,RILANG RIVER AT MAWKYRWAT,CPCB,17,Meghalaya,279,West Khasi Hills,MAWKYRWAT,-,-,-,-,-,-,-,-,25.38231,91.40126,2021-05-02 08:30:00,,,,,,
119,RILANG RIVER AT MAWKYRWAT,CPCB,17,Meghalaya,279,West Khasi Hills,MAWKYRWAT,-,-,-,-,-,-,-,-,25.38231,91.40126,2021-09-03 08:30:00,,,,,,
120,RIVER SDERKARIAH AT SOHRA (CHERRAPUNJEE),CPCB,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,-,-,-,-,-,-,25.289431,91.712861,2021-08-01 08:30:00,,,,,,
121,RIVER SDERKARIAH AT SOHRA (CHERRAPUNJEE),CPCB,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,-,-,-,-,-,-,25.289431,91.712861,2021-09-02 08:30:00,,,,,,
122,RIVER SDERKARIAH AT SOHRA (CHERRAPUNJEE),CPCB,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,-,-,-,-,-,-,25.289431,91.712861,2021-10-03 08:30:00,,,,,,
123,RWIANG RIVER AT RWIANG,CPCB,17,Meghalaya,279,West Khasi Hills,MAWSHYNRUT,-,-,-,-,-,-,-,-,25.60413,91.18264,2021-01-13 08:30:00,,,,,,
124,RWIANG RIVER AT RWIANG,CPCB,17,Meghalaya,279,West Khasi Hills,MAWSHYNRUT,-,-,-,-,-,-,-,-,25.60413,91.18264,2021-12-02 08:30:00,,,,,,
125,RWIANG RIVER AT RWIANG,CPCB,17,Meghalaya,279,West Khasi Hills,MAWSHYNRUT,-,-,-,-,-,-,-,-,25.60413,91.18264,2021-03-18 08:30:00,,,,,,
126,SHANGPUNG (UMSAHEP SPRING),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.481292,92.349286,2021-04-22 08:30:00,164.0,Clear,,2.1,,
127,SHANGPUNG (UMSAHEP SPRING),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.481292,92.349286,2021-10-28 08:30:00,118.0,Clear,,1.8,,
128,SIMSANG RIVER AT BAGHMERE,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.45442,90.70581,2021-01-14 08:30:00,,,,,,
129,SIMSANG RIVER AT BAGHMERE,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.45442,90.70581,2021-02-25 08:30:00,,,,,,
130,SIMSANG RIVER AT BAGHMERE,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.45442,90.70581,2021-03-31 08:30:00,,,,,,
131,SIMSANG RIVER WILLIAMNAGAR,CPCB,17,Meghalaya,273,East Garo Hills,SAMANDA,-,-,-,-,-,-,-,-,25.473479,90.620548,2021-01-13 08:30:00,,,,,,
132,SIMSANG RIVER WILLIAMNAGAR,CPCB,17,Meghalaya,273,East Garo Hills,SAMANDA,-,-,-,-,-,-,-,-,25.473479,90.620548,2021-02-19 08:30:00,,,,,,
133,SIMSANG RIVER WILLIAMNAGAR,CPCB,17,Meghalaya,273,East Garo Hills,SAMANDA,-,-,-,-,-,-,-,-,25.473479,90.620548,2021-03-24 08:30:00,,,,,,
134,SOHRA CHERRAPUNJEE (WAH U DKHAR - SPRING),CPCB,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,-,-,-,-,-,-,25.29985,91.700083,2021-04-22 08:30:00,115.0,Clear,,2.1,,
135,SOHRA CHERRAPUNJEE (WAH U DKHAR - SPRING),CPCB,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,-,-,-,-,-,-,25.29985,91.700083,2021-10-28 08:30:00,105.0,Clear,,1.2,,
136,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-01-13 08:30:00,63.0,,,,,
137,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-02-19 08:30:00,69.0,,,,,
138,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-03-24 08:30:00,66.0,,,,,
139,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-04-19 08:30:00,72.0,,,,,
140,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-07-26 08:30:00,65.0,,,,,
141,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-08-17 08:30:00,78.0,,,,,
142,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-09-21 08:30:00,61.0,,,,,
143,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-10-19 08:30:00,66.0,,,,,
144,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-11-24 08:30:00,63.0,,,,,
145,TASEK LAKE AT SONGSAK (NAPHAK),CPCB,17,Meghalaya,273,East Garo Hills,SONGSAK,-,-,-,-,-,-,-,-,25.632869,90.659158,2021-12-15 08:30:00,68.0,,,,,
146,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-11-01 08:30:00,37.0,,,,,
147,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-10-02 08:30:00,39.0,,,,,
148,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-11-03 08:30:00,70.0,,,,,
149,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-04-13 08:30:00,55.0,,,,,
150,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-07-20 08:30:00,50.0,,,,,
151,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-09-08 08:30:00,39.0,,,,,
152,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-08-09 08:30:00,44.0,,,,,
153,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-11-10 08:30:00,38.0,,,,,
154,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-11-18 08:30:00,37.0,,,,,
155,THADLASKEIN LAKE JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.496383,92.172272,2021-08-12 08:30:00,41.0,,,,,
156,THLUMUWI RIVER AT THLUMUWI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.34692,92.14458,2021-01-13 08:30:00,,,,,,
157,THLUMUWI RIVER AT THLUMUWI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.34692,92.14458,2021-12-02 08:30:00,,,,,,
158,THLUMUWI RIVER AT THLUMUWI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.34692,92.14458,2021-03-18 08:30:00,,,,,,
159,UMIAM LAKE AT BARAPANI,CPCB,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,-,-,-,-,-,-,25.659303,91.900586,2021-05-01 08:30:00,74.0,,,,,
160,UMIAM LAKE AT BARAPANI,CPCB,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,-,-,-,-,-,-,25.659303,91.900586,2021-04-02 08:30:00,77.0,,,,,
161,UMIAM LAKE AT BARAPANI,CPCB,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,-,-,-,-,-,-,25.659303,91.900586,2021-04-03 08:30:00,89.0,,,,,
162,UMIAM LAKE AT BARAPANI,CPCB,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,-,-,-,-,-,-,25.659303,91.900586,2021-07-04 08:30:00,95.0,,,,,
163,UMIAM LAKE AT BARAPANI,CPCB,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,-,-,-,-,-,-,25.659303,91.900586,2021-06-07 08:30:00,117.0,,,,,
164,UMIAM LAKE AT BARAPANI,CPCB,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,-,-,-,-,-,-,25.659303,91.900586,2021-02-08 08:30:00,102.0,,,,,
