Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Haryana,Kurukshetra,Thanesar,Sirsala,HR01KRK0031,30.020823070000002,76.88404403,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.15788801,21578.880082569038,572.3241485771463,Sirsala,NWIC,1826,1826,51792.0,06,068,0366,058552,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,No,No,No,0,572.3241485771463,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Sirsala,HR01KRK0032,30.02062639,76.86245647999999,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.58915013,15891.501274188962,642.4508644294307,Sirsala,NWIC,1827,1827,51793.0,06,068,0366,058552,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,642.4508644294307,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Pehowa,Seionsar,HR01KRK0033,30.00764481,76.46831434,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.97273279,19727.32793838498,568.2571511454105,Seionsar,NWIC,1828,1828,51794.0,06,068,0365,058419,01,01,GHO,GHO,WS01GHO015,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,No,No,No,0,568.2571511454105,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Pehowa,Bakhli,HR01KRK0034,30.01899447,76.49139928,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,3.25443713,32544.37130538642,734.4237574207444,Bakhli,NWIC,1829,1829,51795.0,06,068,0365,058420,01,01,GHO,GHO,WS01GHO015,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,734.4237574207444,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Pehowa,Ishaq,HR01KRK0035,30.02291811,76.48644884000001,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,2.34872484,23487.24837164685,873.1539713981214,Ishaq,NWIC,1830,1830,51796.0,06,068,0365,058414,01,01,GHO,GHO,WS01GHO015,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,873.1539713981214,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Pehowa,Saina Saidan,HR01KRK0036,30.0218167,76.52048794999999,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.46293822,14629.382217728065,461.06504286397393,Saina Saidan,NWIC,1831,1831,51797.0,06,068,0365,058422,01,01,GHO,GHO,WS01GHO015,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,0,461.06504286397393,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Bakali,HR19KRK0037,30.02296378,77.060125,Area of Inland drainage in Rajasthan,Area of Inland drainage in Rajasthan,,Lakes/Pond,4.57514397,45751.4397451453,968.2821129004475,Bakali,NWIC,1832,1832,51798.0,06,068,0366,058672,19,19,ADR,ADR,WS19ADR001,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,No,No,No,0,968.2821129004475,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Samalkha,HR19KRK0038,30.01074564,77.07013796,Area of Inland drainage in Rajasthan,Area of Inland drainage in Rajasthan,,Lakes/Pond,1.77956518,17795.651835366752,521.0604415486067,Samalkha,NWIC,1833,1833,51799.0,06,068,0366,058673,19,19,ADR,ADR,WS19ADR001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,521.0604415486067,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Pehowa,Diwana,HR01KRK0039,30.058850810000003,76.46498353,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,1.38509347,13850.93468137538,457.2819481085372,Diwana,NWIC,1834,1834,51800.0,06,068,0365,058412,01,01,GHO,GHO,WS01GHO008,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,457.2819481085372,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Pehowa,Saina Saidan,HR01KRK0040,30.023610169999998,76.54730314000001,Indus (Up to border),Ghaghar and others,Dangri,Lakes/Pond,2.77637319,27763.731889806353,698.4536601442551,Saina Saidan,NWIC,1835,1835,51801.0,06,068,0365,058422,01,01,GHO,GHO,WS01GHO007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,698.4536601442551,District Water Body Atlas
