SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
4448,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,15-07-2021 08:30,5
4449,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,16-07-2021 08:30,6
4450,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,18-07-2021 08:30,45
4451,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,19-07-2021 08:30,51
4452,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,19-07-2021 08:30,3
4453,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,20-07-2021 08:30,4
4454,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,20-07-2021 08:30,42
4455,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,21-07-2021 08:30,2
4456,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,21-07-2021 08:30,27
4457,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,24-07-2021 08:30,2
4458,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,26-07-2021 08:30,55
4459,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,26-07-2021 08:30,30
4460,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,27-07-2021 08:30,12
4461,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,28-07-2021 08:30,3
4462,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,28-07-2021 08:30,9
4463,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,29-07-2021 08:30,4
4464,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,30-07-2021 08:30,2
4465,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,30-07-2021 08:30,10
4466,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,31-07-2021 08:30,5
4467,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,03-08-2021 08:30,10
4468,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,04-08-2021 08:30,4
4469,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,11-08-2021 08:30,5
4470,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,15-08-2021 08:30,5
4471,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,18-08-2021 08:30,8
4472,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,19-08-2021 08:30,12
4473,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,20-08-2021 08:30,52
4474,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,20-08-2021 08:30,10
4475,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,21-08-2021 08:30,7
4476,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,21-08-2021 08:30,6
4477,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,22-08-2021 08:30,28
4478,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,23-08-2021 08:30,7
4479,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,24-08-2021 08:30,8
4480,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,30-08-2021 08:30,10
4481,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,31-08-2021 08:30,2
4482,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,01-09-2021 08:30,54
4483,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,01-09-2021 08:30,150
4484,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,02-09-2021 08:30,165
4485,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,02-09-2021 08:30,5
4486,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,03-09-2021 08:30,4
4487,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,03-09-2021 08:30,15
4488,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,04-09-2021 08:30,1
4489,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,04-09-2021 08:30,3
4490,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,05-09-2021 08:30,6
4491,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,06-09-2021 08:30,1
4492,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,07-09-2021 08:30,26
4493,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,07-09-2021 08:30,25
4494,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,08-09-2021 08:30,24
4495,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,09-09-2021 08:30,173
4496,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,09-09-2021 08:30,25
4497,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,10-09-2021 08:30,2
4498,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,10-09-2021 08:30,15
4499,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,11-09-2021 08:30,29
4500,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,12-09-2021 08:30,6
4501,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,12-09-2021 08:30,14
4502,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,13-09-2021 08:30,40
4503,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,13-09-2021 08:30,80
4504,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,14-09-2021 08:30,85
4505,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,14-09-2021 08:30,28
4506,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,15-09-2021 08:30,155
4507,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,15-09-2021 08:30,25
4508,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,16-09-2021 08:30,19
4509,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,16-09-2021 08:30,2
4510,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,17-09-2021 08:30,3
4511,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,18-09-2021 08:30,14
4512,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,19-09-2021 08:30,14
4513,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,21-09-2021 08:30,32
4514,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,22-09-2021 08:30,41
4515,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,23-09-2021 08:30,46
4516,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,24-09-2021 08:30,34
4517,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,25-09-2021 08:30,17
4518,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,28-09-2021 08:30,20
4519,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,29-09-2021 08:30,80
4520,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,29-09-2021 08:30,28
4521,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,30-09-2021 08:30,110
4522,Mangrol,Gujarat SW GW,24,Gujarat,459,Surat,MANGROL,-,-,Tapi,Tapi,-,-,-,Tapi,21.47111111,73.14694444,30-09-2021 08:30,12
4523,Mangrol,Gujarat SW GW,24,Gujarat,448,Junagadh,MANGROL,-,-,Meghal,West flowing rivers of Kutch and Saurashtra including Luni,-,-,-,Meghal,21.12555556,70.12042778,08-10-2021 08:30,2
4524,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,07-06-2021 08:30,60
4525,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,18-06-2021 08:30,18
4526,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,19-06-2021 08:30,9
4527,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,20-06-2021 08:30,45
4528,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,21-06-2021 08:30,24
4529,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,22-06-2021 08:30,29
4530,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,23-06-2021 08:30,7
4531,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,24-06-2021 08:30,3
4532,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,25-06-2021 08:30,14
4533,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,26-06-2021 08:30,18
4534,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,27-06-2021 08:30,2
4535,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,29-06-2021 08:30,2
4536,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,01-07-2021 08:30,5
4537,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,09-07-2021 08:30,2
4538,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,11-07-2021 08:30,18
4539,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,12-07-2021 08:30,7
4540,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,13-07-2021 08:30,3
4541,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,16-07-2021 08:30,5
4542,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,18-07-2021 08:30,4
4543,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,19-07-2021 08:30,120
4544,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,20-07-2021 08:30,80
4545,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,21-07-2021 08:30,65
4546,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,22-07-2021 08:30,37
4547,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,23-07-2021 08:30,13
4548,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,24-07-2021 08:30,4
4549,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,25-07-2021 08:30,3
4550,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,26-07-2021 08:30,45
4551,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,27-07-2021 08:30,38
4552,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,28-07-2021 08:30,24
4553,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,29-07-2021 08:30,14
4554,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,30-07-2021 08:30,17
4555,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,31-07-2021 08:30,6
4556,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,01-08-2021 08:30,2
4557,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,02-08-2021 08:30,3
4558,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,03-08-2021 08:30,4
4559,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,04-08-2021 08:30,7
4560,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,05-08-2021 08:30,5
4561,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,08-08-2021 08:30,2
4562,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,11-08-2021 08:30,3
4563,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,13-08-2021 08:30,9
4564,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,14-08-2021 08:30,11
4565,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,15-08-2021 08:30,2
4566,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,17-08-2021 08:30,3
4567,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,18-08-2021 08:30,7
4568,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,19-08-2021 08:30,19
4569,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,20-08-2021 08:30,22
4570,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,21-08-2021 08:30,4
4571,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,22-08-2021 08:30,2
4572,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,31-08-2021 08:30,18
4573,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,01-09-2021 08:30,105
4574,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,02-09-2021 08:30,8
4575,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,04-09-2021 08:30,3
4576,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,06-09-2021 08:30,2
4577,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,07-09-2021 08:30,9
4578,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,08-09-2021 08:30,45
4579,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,09-09-2021 08:30,5
4580,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,10-09-2021 08:30,11
4581,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,11-09-2021 08:30,6
4582,Mankunia,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,Kaveri,-,-,Ambika,20.67527778,73.40027778,12-09-2021 08:30,19
