SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,RL_MSL,Data Acquisition Time,Groundwater Level Telemetry 6 Hourly (meter)
568,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-04-2026 06:00,-44.874
569,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-04-2026 12:00,-45.15
570,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-04-2026 18:00,-45.269
571,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,04-04-2026 00:00,-44.86
572,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,04-04-2026 06:00,-44.855
573,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,04-04-2026 12:00,-45.237
574,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,04-04-2026 18:00,-45.333
575,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,05-04-2026 00:00,-45.109
576,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,05-04-2026 06:00,-44.821
577,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,05-04-2026 12:00,-44.887
578,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,05-04-2026 18:00,-45.17
579,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,06-04-2026 00:00,-44.877
580,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,06-04-2026 06:00,-44.868
581,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,06-04-2026 12:00,-45.118
582,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,06-04-2026 18:00,-45.243
583,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-04-2026 00:00,-44.881
584,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-04-2026 06:00,-44.88
585,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-04-2026 12:00,-45.38
586,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-04-2026 18:00,-45.168
587,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-04-2026 00:00,-45.087
588,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-04-2026 06:00,-45.1
589,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-04-2026 12:00,-45.59
590,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-04-2026 18:00,-45.284
591,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,09-04-2026 00:00,-45.111
592,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,09-04-2026 06:00,-45.112
593,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,09-04-2026 12:00,-45.123
594,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,09-04-2026 18:00,-45.134
595,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,10-04-2026 00:00,-44.8
596,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,10-04-2026 06:00,-44.896
597,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,10-04-2026 12:00,-45.349
598,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,10-04-2026 18:00,-45.174
599,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-04-2026 00:00,-45.117
600,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-04-2026 06:00,-45.126
601,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-04-2026 12:00,-45.148
602,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-04-2026 18:00,-45.187
603,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-04-2026 00:00,-45.098
604,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-04-2026 06:00,-45.103
605,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-04-2026 12:00,-45.363
606,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-04-2026 18:00,-45.328
607,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,13-04-2026 12:00,-45.597
608,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,13-04-2026 18:00,-45.342
609,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-04-2026 00:00,-45.113
610,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-04-2026 06:00,-45.116
611,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-04-2026 12:00,-45.345
612,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-04-2026 18:00,-45.587
613,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-04-2026 00:00,-45.117
614,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-04-2026 06:00,-45.093
615,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-04-2026 12:00,-45.58
616,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-04-2026 18:00,-45.538
617,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,16-04-2026 00:00,-45.191
618,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,16-04-2026 06:00,-45.102
619,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,16-04-2026 12:00,-45.606
620,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,16-04-2026 18:00,-45.563
621,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-04-2026 00:00,-45.255
622,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-04-2026 06:00,-45.098
623,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-04-2026 12:00,-45.226
624,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-04-2026 18:00,-45.571
625,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-04-2026 00:00,-45.241
626,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-04-2026 06:00,-45.231
627,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-04-2026 12:00,-45.581
628,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-04-2026 18:00,-45.585
629,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-04-2026 00:00,-45.117
630,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-04-2026 06:00,-45.112
631,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-04-2026 12:00,-45.643
632,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-04-2026 18:00,-45.566
633,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-04-2026 00:00,-45.141
634,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-04-2026 06:00,-45.104
635,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-04-2026 12:00,-45.575
636,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-04-2026 18:00,-45.548
637,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-04-2026 00:00,-45.116
638,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-04-2026 06:00,-45.116
639,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-01-2026 00:00,-12.674
640,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-01-2026 06:00,-12.507
641,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-01-2026 12:00,-12.766
642,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,01-01-2026 18:00,-12.87
643,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-01-2026 00:00,-12.734
644,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-01-2026 06:00,-12.518
645,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-01-2026 12:00,-12.76
646,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,02-01-2026 18:00,-12.895
647,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-01-2026 00:00,-12.782
648,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-01-2026 06:00,-12.589
649,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-01-2026 12:00,-12.815
650,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,03-01-2026 18:00,-12.986
651,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-01-2026 00:00,-12.847
652,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-01-2026 06:00,-12.652
653,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-01-2026 12:00,-12.846
654,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,07-01-2026 18:00,-12.87
655,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-01-2026 00:00,-12.706
656,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-01-2026 06:00,-12.561
657,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-01-2026 12:00,-12.859
658,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,08-01-2026 18:00,-12.973
659,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-01-2026 00:00,-12.615
660,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-01-2026 06:00,-12.421
661,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-01-2026 12:00,-12.736
662,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,11-01-2026 18:00,-12.864
663,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-01-2026 00:00,-12.724
664,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-01-2026 06:00,-12.498
665,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-01-2026 12:00,-12.679
666,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,12-01-2026 18:00,-12.651
667,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-01-2026 00:00,-12.538
668,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-01-2026 06:00,-12.294
669,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-01-2026 12:00,-12.548
670,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,13-01-2026 18:00,-12.623
671,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-01-2026 00:00,-12.499
672,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-01-2026 06:00,-12.301
673,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-01-2026 12:00,-12.584
674,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,14-01-2026 18:00,-12.809
675,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-01-2026 00:00,-12.667
676,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-01-2026 06:00,-12.538
677,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-01-2026 12:00,-12.775
678,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,15-01-2026 18:00,-12.859
679,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-01-2026 00:00,-12.646
680,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-01-2026 06:00,-12.436
681,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-01-2026 12:00,-12.772
682,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,16-01-2026 18:00,-12.936
683,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-01-2026 12:00,-12.675
684,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-01-2026 18:00,-12.812
685,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-01-2026 00:00,-12.747
686,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,21-01-2026 06:00,-12.538
687,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,23-01-2026 12:00,-12.682
688,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,23-01-2026 18:00,-12.828
689,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-03-2026 00:00,-14.462
690,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-03-2026 06:00,-14.313
691,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-03-2026 12:00,-14.621
692,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,17-03-2026 18:00,-14.751
693,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-03-2026 00:00,-14.513
694,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-03-2026 06:00,-14.306
695,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-03-2026 12:00,-14.588
696,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,18-03-2026 18:00,-14.739
697,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-03-2026 00:00,-14.524
698,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-03-2026 06:00,-14.321
699,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-03-2026 12:00,-14.417
700,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,19-03-2026 18:00,-14.475
701,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-03-2026 00:00,-14.254
702,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-03-2026 06:00,-14.002
703,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-03-2026 12:00,-14.241
704,Nonankuppam Ariyankuppam,Puducherry,34,Puducherry,600,Puducherry,Puducherry,Ariyankuppam,Nonankuppam,-,-,-,-,-,-,11.88631111,79.80073056,,20-03-2026 18:00,-14.292
