SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
109,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 06:00,NaN
110,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 07:00,NaN
111,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 08:00,NaN
112,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 09:00,NaN
113,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 10:00,NaN
114,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 11:00,NaN
115,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 12:00,NaN
116,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 13:00,NaN
117,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 14:00,NaN
118,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 15:00,NaN
119,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 16:00,NaN
120,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 17:00,NaN
121,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 18:00,NaN
122,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 19:00,NaN
123,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 20:00,NaN
124,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 21:00,NaN
125,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 22:00,NaN
126,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,12-09-2019 23:00,NaN
127,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 00:00,NaN
128,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 01:00,NaN
129,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 02:00,NaN
130,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 03:00,NaN
131,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 04:00,NaN
132,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 05:00,NaN
133,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 06:00,NaN
134,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 07:00,NaN
135,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 08:00,NaN
136,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 09:00,NaN
137,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 10:00,NaN
138,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 11:00,NaN
139,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 12:00,NaN
140,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 13:00,NaN
141,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 14:00,NaN
142,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 15:00,NaN
143,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 16:00,NaN
144,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 17:00,NaN
145,Moorang_1,CWC,2,Himachal Pradesh,19,KINNAUR,KALPA(T),-,-,-,Indus,-,-,-,-,31.53330000,78.28330000,13-09-2019 18:00,NaN
