SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
98,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 01:45,1.5
99,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 02:00,2
100,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 02:30,0.5
101,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 02:45,0.5
102,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 03:00,1
103,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 04:00,2.5
104,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 04:15,2.5
105,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 04:30,6.5
106,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 04:45,12.5
107,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 05:00,18.5
108,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 05:30,1.5
109,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 05:45,1.5
110,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,16-05-2021 06:00,2.5
111,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 04:15,1
112,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 04:30,2
113,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 04:45,2
114,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 05:00,2
115,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 07:30,0.5
116,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 07:45,0.5
117,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 08:00,0.5
118,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 16:30,2
119,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 16:45,2
120,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 17:00,2
121,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 17:45,1.5
122,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 18:00,2
123,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 18:15,0.5
124,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 18:30,0.5
125,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 18:45,0.5
126,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 19:00,0.5
127,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 23:15,0.5
128,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 23:30,1
129,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,18-05-2021 23:45,1.5
130,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 00:00,1.5
131,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 00:30,0.5
132,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 00:45,0.5
133,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 01:00,0.5
134,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 01:45,0.5
135,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 02:00,0.5
136,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 18:15,0.5
137,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 18:30,0.5
138,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 18:45,3.5
139,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,19-05-2021 19:00,8
