SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
381,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,27-06-2021 08:30,3.6
382,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,30-06-2021 08:30,1.2
383,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,01-07-2021 08:30,1.4
384,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,03-07-2021 08:30,3.4
385,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,04-07-2021 08:30,1.6
386,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,05-07-2021 08:30,1.2
387,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,06-07-2021 08:30,4.6
388,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,07-07-2021 08:30,4.4
389,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,08-07-2021 08:30,4.6
390,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,09-07-2021 08:30,8.2
391,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,10-07-2021 08:30,4.8
392,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,11-07-2021 08:30,1.2
393,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,13-07-2021 08:30,3.2
394,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,14-07-2021 08:30,4.2
395,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,15-07-2021 08:30,1.6
396,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,19-07-2021 08:30,2.6
397,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,20-07-2021 08:30,2.2
398,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,21-07-2021 08:30,0.8
399,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,24-07-2021 08:30,17.2
400,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,25-07-2021 08:30,7.4
401,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,26-07-2021 08:30,5.4
402,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,27-07-2021 08:30,5.2
403,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,28-07-2021 08:30,1.4
404,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,29-07-2021 08:30,4.5
405,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,30-07-2021 08:30,16.8
406,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,31-07-2021 08:30,37.8
407,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,01-08-2021 08:30,0.8
408,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,04-08-2021 08:30,2.8
409,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,05-08-2021 08:30,3.6
410,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,06-08-2021 08:30,1.2
411,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,08-08-2021 08:30,4.4
412,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,11-08-2021 08:30,2.2
413,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,12-08-2021 08:30,2.6
414,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,14-08-2021 08:30,1.4
415,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,16-08-2021 08:30,2.6
416,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,18-08-2021 08:30,1.2
417,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,19-08-2021 08:30,3.4
418,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,21-08-2021 08:30,1.2
419,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,23-08-2021 08:30,2.4
420,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,24-08-2021 08:30,2.4
421,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,25-08-2021 08:30,1.2
422,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,26-08-2021 08:30,3.2
423,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,28-08-2021 08:30,2.6
424,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,30-08-2021 08:30,0.8
425,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,31-08-2021 08:30,2.8
426,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,01-09-2021 08:30,1.8
427,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,03-09-2021 08:30,2.4
428,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,04-09-2021 08:30,1.8
429,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,07-09-2021 08:30,3.4
430,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,08-09-2021 08:30,6.4
431,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,09-09-2021 08:30,3.4
432,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,13-09-2021 08:30,5.8
433,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,14-09-2021 08:30,14.2
434,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,15-09-2021 08:30,9.8
435,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,16-09-2021 08:30,2.8
436,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,19-09-2021 08:30,4.6
437,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,22-09-2021 08:30,3.2
438,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,23-09-2021 08:30,4.4
439,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,24-09-2021 08:30,3.2
440,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,27-09-2021 08:30,2.4
441,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,28-09-2021 08:30,4.5
442,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,29-09-2021 08:30,5.6
443,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,30-09-2021 08:30,65.8
444,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,01-10-2021 08:30,14.6
445,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,03-10-2021 08:30,4.2
446,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,09-10-2021 08:30,1.4
447,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,18-10-2021 08:30,1.2
448,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,19-10-2021 08:30,5.2
449,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,20-10-2021 08:30,5.8
450,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,02-06-2022 08:30,1.8
451,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,08-06-2022 08:30,1.8
452,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,10-06-2022 08:30,1.6
453,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,11-06-2022 08:30,1.4
454,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,12-06-2022 08:30,2.2
455,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,13-06-2022 08:30,2.1
456,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,15-06-2022 08:30,3.2
457,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,18-06-2022 08:30,2.6
458,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,19-06-2022 08:30,2.2
459,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,20-06-2022 08:30,5.4
460,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,21-06-2022 08:30,5.4
461,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,22-06-2022 08:30,3.4
462,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,23-06-2022 08:30,4.4
463,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,30-06-2022 08:30,2.4
464,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,01-07-2022 08:30,0.8
465,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,02-07-2022 08:30,1.4
466,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,03-07-2022 08:30,3.2
467,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,04-07-2022 08:30,4.4
468,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,07-07-2022 08:30,1.8
469,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,09-07-2022 08:30,2.2
470,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,10-07-2022 08:30,1.6
471,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,11-07-2022 08:30,2.4
472,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,12-07-2022 08:30,1.6
473,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,13-07-2022 08:30,2.4
474,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,14-07-2022 08:30,0.8
475,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,15-07-2022 08:30,1.2
476,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,18-07-2022 08:30,2.8
477,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,19-07-2022 08:30,1.2
478,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,23-07-2022 08:30,4.6
479,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,24-07-2022 08:30,2.2
480,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,25-07-2022 08:30,1.2
481,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,26-07-2022 08:30,0.8
482,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,28-07-2022 08:30,3.4
483,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,29-07-2022 08:30,2.2
484,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,30-07-2022 08:30,1.2
485,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,31-07-2022 08:30,2.2
486,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,01-08-2022 08:30,3.2
487,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,02-08-2022 08:30,2.4
488,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,04-08-2022 08:30,1.2
489,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,05-08-2022 08:30,1.4
490,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,08-08-2022 08:30,1.6
491,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,09-08-2022 08:30,3.4
492,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,10-08-2022 08:30,3.6
493,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,11-08-2022 08:30,12.6
494,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,12-08-2022 08:30,6.8
495,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,13-08-2022 08:30,4.6
496,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,14-08-2022 08:30,2.2
497,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,15-08-2022 08:30,6.6
498,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,16-08-2022 08:30,2.2
499,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,17-08-2022 08:30,1.2
500,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,20-08-2022 08:30,12.6
501,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,21-08-2022 08:30,14.6
502,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,22-08-2022 08:30,8.6
503,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,23-08-2022 08:30,1.4
504,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,24-08-2022 08:30,0.8
505,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,25-08-2022 08:30,8.6
506,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,28-08-2022 08:30,1.4
507,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,29-08-2022 08:30,9.2
508,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,31-08-2022 08:30,2.4
509,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,01-09-2022 08:30,1.4
510,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,03-09-2022 08:30,6.4
511,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,04-09-2022 08:30,5.6
512,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,05-09-2022 08:30,4.4
