SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
92,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,29-10-2022 20:00,4.5
93,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,29-10-2022 21:00,4.5
94,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,29-10-2022 22:00,4.5
95,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,29-10-2022 23:00,4.5
96,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 00:00,4.5
97,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 01:00,4.5
98,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 02:00,4.5
99,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 03:00,4.5
100,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 04:00,4.5
101,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 05:00,4.5
102,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 06:00,4.5
103,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 07:00,4.5
104,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 08:00,4.5
105,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 16:00,0.5
106,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 16:00,1
107,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,30-10-2022 17:00,3
