SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,RL_MSL,Data Acquisition Time,Groundwater Level Telemetry 6 Hourly (meter)
2276,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 14:00,1.211
2277,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 15:00,1.188
2278,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 16:00,1.209
2279,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 17:00,1.221
2280,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 18:00,1.253
2281,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 19:00,1.276
2282,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 20:00,1.286
2283,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 21:00,1.291
2284,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 22:00,1.29
2285,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,30-04-2023 23:00,1.288
2286,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 00:00,1.291
2287,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 01:00,1.296
2288,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 02:00,1.3
2289,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 03:00,1.3
2290,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 04:00,1.298
2291,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 05:00,1.302
2292,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 06:00,1.295
2293,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 07:00,1.281
2294,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 08:00,1.263
2295,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 09:00,1.267
2296,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 10:00,1.265
2297,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 11:00,1.24
2298,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 12:00,1.187
2299,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 13:00,1.181
2300,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 14:00,1.177
2301,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 15:00,1.187
2302,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 16:00,1.2
2303,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 17:00,1.22
2304,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 18:00,1.24
2305,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 19:00,1.25
2306,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 20:00,1.256
2307,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 21:00,1.26
2308,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 22:00,1.262
2309,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,01-05-2023 23:00,1.263
2310,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 00:00,1.269
2311,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 01:00,1.272
2312,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 02:00,1.276
2313,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 03:00,1.283
2314,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 04:00,1.285
2315,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 05:00,1.276
2316,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 06:00,1.285
2317,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 07:00,1.274
2318,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 08:00,1.252
2319,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 09:00,1.22
2320,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 10:00,1.212
2321,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 11:00,1.188
2322,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 12:00,1.167
2323,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 13:00,1.156
2324,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 14:00,1.132
2325,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 15:00,1.118
2326,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 16:00,1.134
2327,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 17:00,1.163
2328,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 18:00,1.196
2329,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 19:00,1.195
2330,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 20:00,1.257
2331,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 21:00,1.263
2332,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 22:00,1.269
2333,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,02-05-2023 23:00,1.274
2334,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 00:00,1.277
2335,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 01:00,1.274
2336,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 02:00,1.277
2337,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 03:00,1.277
2338,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 04:00,1.279
2339,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 05:00,1.253
2340,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 06:00,1.277
2341,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 07:00,1.281
2342,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 08:00,1.238
2343,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 09:00,1.251
2344,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 10:00,1.275
2345,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 11:00,1.272
2346,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 12:00,1.234
2347,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 13:00,1.262
2348,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 14:00,1.232
2349,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 15:00,1.191
2350,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 16:00,1.193
2351,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 17:00,1.224
2352,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 18:00,1.247
2353,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 19:00,1.259
2354,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 20:00,1.268
2355,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 21:00,1.274
2356,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 22:00,1.275
2357,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,03-05-2023 23:00,1.279
2358,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 00:00,1.282
2359,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 01:00,1.287
2360,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 02:00,1.288
2361,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 03:00,1.289
2362,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 04:00,1.289
2363,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 05:00,1.29
2364,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 06:00,1.282
2365,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 07:00,1.272
2366,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 08:00,1.254
2367,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 09:00,1.249
2368,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 10:00,1.239
2369,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 11:00,1.243
2370,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 12:00,1.241
2371,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 13:00,1.255
2372,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 14:00,1.257
2373,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 15:00,1.251
2374,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 16:00,1.25
2375,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 17:00,1.243
2376,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 18:00,1.264
2377,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 19:00,1.28
2378,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 20:00,1.286
2379,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 21:00,1.288
2380,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 22:00,1.288
2381,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,04-05-2023 23:00,1.288
2382,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 00:00,1.287
2383,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 01:00,1.288
2384,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 02:00,1.29
2385,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 03:00,1.291
2386,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 04:00,1.29
2387,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 05:00,1.293
2388,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 06:00,1.292
2389,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 07:00,1.291
2390,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 08:00,1.273
2391,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 09:00,1.252
2392,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 10:00,1.229
2393,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 11:00,1.244
2394,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 12:00,1.276
2395,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 13:00,1.26
2396,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 14:00,1.201
2397,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 15:00,1.19
2398,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 16:00,1.194
2399,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 17:00,1.224
2400,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 18:00,1.253
2401,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 19:00,1.268
2402,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 20:00,1.275
2403,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 21:00,1.28
2404,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 22:00,1.287
2405,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,05-05-2023 23:00,1.291
2406,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 00:00,1.292
2407,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 01:00,1.292
2408,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 02:00,1.295
2409,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 03:00,1.296
2410,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 04:00,1.3
2411,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 05:00,1.302
2412,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 06:00,1.307
2413,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 07:00,1.309
2414,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 08:00,1.304
2415,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 09:00,1.303
2416,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 10:00,1.296
2417,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 11:00,1.296
2418,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 12:00,1.312
2419,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 13:00,1.28
2420,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 14:00,1.248
2421,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 15:00,1.238
2422,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 16:00,1.266
2423,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 17:00,1.305
2424,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 18:00,1.324
2425,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 19:00,1.337
2426,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 20:00,1.344
2427,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 21:00,1.347
2428,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 22:00,1.348
2429,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,06-05-2023 23:00,1.348
2430,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,07-05-2023 00:00,1.347
2431,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,07-05-2023 01:00,1.347
2432,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,07-05-2023 02:00,1.346
