SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
93,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,11-03-2025 08:00,2.2,"",340,2400
94,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,21-03-2025 08:00,2.4,"",1300,2400
95,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,01-04-2025 08:00,1,"",3000,16000
96,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,15-04-2025 08:00,2.2,"",2200,5000
97,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,21-04-2025 08:00,1.4,"","",""
98,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,01-02-2024 08:00,3,"","",""
99,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,12-02-2024 08:00,4.8,"","",""
100,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,21-02-2024 08:00,40,"","",""
101,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,01-03-2024 08:00,4,"","",""
102,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,11-03-2024 08:00,4.4,"","",""
103,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,20-03-2024 08:00,3.8,"","",""
104,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,01-04-2024 08:00,10,"","",""
105,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,15-04-2024 08:01,3.4,"","",""
106,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,22-04-2024 08:00,30,"","",""
107,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,01-05-2024 08:00,30,"","",""
108,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,13-05-2024 08:00,50,"","",""
109,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,21-05-2024 08:00,20,"","",""
110,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,03-06-2024 08:00,20,"","",""
111,Ambazari Lake,CWC,27,Maharashtra,484,Nagpur,NAGPUR (URBAN),-,-,-,-,-,-,-,-,21.13250000,79.05222222,11-06-2024 08:00,2.4,"","",""
