SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
138, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 18:00,0.5
139, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 21:00,2.5
140, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 22:00,3.5
141, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 23:00,2.5
142, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,25-05-2019 00:00,1.5
143, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,25-05-2019 01:00,2
144, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,25-05-2019 03:00,0.5
145, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,25-05-2019 08:00,0.5
146, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,26-05-2019 07:00,0.5
147, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,26-05-2019 16:00,0.5
148, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,26-05-2019 21:00,0.5
149, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,26-05-2019 23:00,0.5
150, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,27-05-2019 12:00,1
151, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,27-05-2019 17:00,0.5
152, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,28-05-2019 00:30,192.5
153, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,28-05-2019 14:00,0.5
154, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,29-05-2019 09:00,39
155, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,29-05-2019 15:00,0.5
156, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,30-05-2019 16:00,0.5
157, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,31-05-2019 03:00,1
158, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,31-05-2019 19:00,0.5
159, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,01-06-2019 00:00,0.5
